DATE,Facility_Type,County,Case_Count
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
,Staff: State and Local Affected Facilities,St_Mary_s,0
,Patients: State and Local Affected Facilities,St_Mary_s,0
,Inmates: State and Local Affected Facilities,St_Mary_s,0
,Youth: State and Local Affected Facilities,St_Mary_s,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
,Staff: State and Local Affected Facilities,St_Mary_s,0
,Patients: State and Local Affected Facilities,St_Mary_s,0
,Inmates: State and Local Affected Facilities,St_Mary_s,0
,Youth: State and Local Affected Facilities,St_Mary_s,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
,Staff: State and Local Affected Facilities,St_Mary_s,0
,Patients: State and Local Affected Facilities,St_Mary_s,0
,Inmates: State and Local Affected Facilities,St_Mary_s,0
,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-23 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-23 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-23 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-23 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-23 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-23 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-09-30 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-30 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-09-30 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-09-30 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-09-30 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-09-30 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-10-07 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-07 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-07 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-10-07 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-10-07 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-10-07 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-10-14 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-14 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-14 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-10-14 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-10-14 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-10-14 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-10-21 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-21 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-21 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-10-21 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-10-21 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-10-21 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-10-28 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-28 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-10-28 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-10-28 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-10-28 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-10-28 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-04 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-04 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-04 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-04 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-04 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-04 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-11 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-11 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-11 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-11 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-11 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-11 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-25 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-25 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-25 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-11-25 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-11-25 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-02 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-02 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-02 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-02 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-02 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-09 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-09 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-09 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-09 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-09 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-16 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-16 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-23 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-23 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-23 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-23 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-23 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-23 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-30 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-30 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-30 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2020-12-30 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2020-12-30 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2021-01-06 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2021-01-06 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2021-01-06 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
2021-01-06 10:00:00,Patients: State and Local Affected Facilities,St_Mary_s,0
2021-01-06 10:00:00,Inmates: State and Local Affected Facilities,St_Mary_s,0
2021-01-06 10:00:00,Youth: State and Local Affected Facilities,St_Mary_s,0
2021-01-13 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2021-01-13 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",St_Mary_s,0
2021-01-13 10:00:00,Staff: State and Local Affected Facilities,St_Mary_s,0
